home_Team,away_Team,home_Recent_5_Win,home_Recent_5_Loss,home_OPS,home_BB,home_HBP,home_SO,home_ERA,home_BB_p,home_K,home_IR,home_IS,home_TBF,away_OPS,away_BB,away_HBP,away_SO,away_ERA,away_BB_p,away_K,away_IR,away_IS,away_TBF
5,2,3,2,0.831,3.4,0,6.0,1.9,2.2,4.8,3,0,35.6,0.646,2.4,0,5.2,2.65,2.0,6.4,1,0,34.4
0,3,2,3,0.503,4.6,0,7.6,3.25,2.8,6.0,0,0,36.4,0.448,3.0,0,6.8,4.302,3.2,5.2,1,1,37.0
7,9,1,4,0.441,4.4,0,10.8,8.702000000000002,4.4,6.8,1,0,43.2,1.006,3.4,1,7.0,3.0,4.4,10.8,4,0,37.6
9,1,2,3,0.72,3.4,1,5.8,1.2,3.0,8.8,0,0,36.6,1.085,3.0,0,6.0,3.4,3.0,6.0,0,0,37.8
8,6,5,0,0.945,4.4,2,6.0,4.2,3.4,6.6,2,0,38.8,0.711,2.2,0,8.0,8.902000000000001,4.4,4.6,5,0,42.4
9,8,4,1,0.679,3.0,1,7.0,5.5,4.2,7.4,2,0,37.4,0.562,3.4,1,6.0,2.276,3.8,6.2,0,0,37.2
4,6,0,1,0.495,4.2,0,8.2,5.022,5.4,8.0,7,5,38.6,0.945,4.6,0,10.6,4.7,4.6,7.2,0,0,39.0
0,3,2,3,0.661,4.6,0,5.2,3.65,2.2,6.0,4,3,36.8,0.723,2.8,1,7.0,1.978,2.2,5.0,0,0,32.6
1,6,3,2,0.633,2.8,1,7.2,5.0520000000000005,3.8,7.2,3,1,39.4,0.322,2.8,0,7.8,5.226,3.2,5.8,0,0,39.8
2,7,1,4,0.676,4.4,1,8.4,5.926000000000002,4.2,6.8,0,0,39.4,0.72,1.8,1,7.8,6.8,3.8,4.0,1,1,41.8
6,8,1,1,0.145,5.6,0,7.2,3.6,6.0,7.0,3,3,41.8,0.745,6.8,0,5.4,5.516,7.2,9.0,1,0,44.0
8,6,4,1,0.659,3.8,0,4.2,2.326,1.8,6.2,2,2,34.8,1.025,2.2,0,7.6,3.176,3.2,5.8,1,0,36.4
2,4,1,4,0.368,3.6,1,6.2,6.078,3.8,6.0,1,1,40.4,0.583,3.2,0,5.4,3.0,3.6,7.8,0,0,38.4
0,9,5,0,0.754,3.4,2,6.8,2.2,3.0,7.6,4,1,33.0,0.635,1.4,1,7.2,4.645999999999999,3.2,5.4,1,0,36.8
1,0,4,1,0.629,1.8,1,7.4,5.0520000000000005,3.6,7.6,8,1,39.6,0.998,5.2,1,7.0,4.296,3.8,7.0,1,0,38.4
1,2,2,0,0.406,3.333333333333333,0,4.333333333333333,1.3333333333333333,2.333333333333333,6.333333333333333,1,1,36.66666666666666,0.847,2.5,0,6.25,5.3475,4.5,6.0,3,1,36.25
3,4,2,3,0.601,3.4,2,6.6,5.026,4.8,6.0,5,4,38.2,0.941,4.0,1,8.2,5.026000000000001,2.8,6.4,3,0,38.0
0,5,1,4,0.732,5.2,0,5.8,5.876,5.4,7.0,6,4,41.0,0.931,3.8,2,6.0,5.4,5.2,7.6,0,0,40.0
5,3,4,1,0.975,5.4,1,7.8,5.48,2.4,6.4,3,1,40.4,0.779,4.4,2,9.4,2.626,2.6,6.4,2,1,34.0
6,8,0,5,0.867,4.2,0,7.8,6.726000000000001,4.8,5.4,0,0,40.2,0.611,4.2,1,7.2,3.6,3.0,7.0,1,1,38.8
4,0,3,2,0.439,4.0,0,6.4,7.026000000000001,5.4,7.4,0,0,42.0,0.89,2.4,0,8.6,6.338,5.4,7.6,1,0,40.6
1,6,0,5,0.738,4.6,1,7.2,4.926,4.2,10.2,4,1,39.8,0.691,2.8,1,7.2,6.352,4.0,7.0,4,1,40.2
3,9,2,3,0.49,4.2,1,8.8,4.126,4.4,7.6,1,1,39.6,1.035,3.6,0,9.0,6.126,7.2,6.8,3,2,41.8
7,5,4,1,0.636,4.6,0,5.2,5.026,3.8,6.0,2,2,39.6,0.768,3.0,0,7.0,6.2,4.8,8.8,1,0,42.2
7,3,0,5,0.565,2.8,0,6.4,4.626,2.4,6.6,0,0,37.4,0.4,2.8,0,5.6,3.5,1.8,7.6,3,0,35.6
7,4,2,3,0.827,2.4,1,7.8,4.926,3.6,8.0,3,3,37.8,0.882,3.2,0,6.0,7.566,4.0,7.8,1,0,43.0
6,8,2,3,0.949,3.6,0,6.4,4.0,3.4,10.2,0,0,38.8,0.725,4.2,0,6.4,3.4,5.0,8.0,2,2,38.4
9,8,4,1,0.427,4.8,3,6.6,6.426,5.0,6.4,2,0,42.4,0.787,6.2,0,6.8,4.516,3.2,7.0,0,0,39.8
6,2,1,4,0.843,4.0,0,10.0,7.802000000000001,3.0,6.4,1,0,41.0,0.589,2.2,0,5.8,2.5,3.2,7.2,2,0,37.8
4,5,2,3,0.933,3.4,0,7.8,4.672,2.4,6.0,8,3,35.6,1.109,2.8,0,7.6,7.0,4.2,8.0,2,0,40.2
7,6,2,3,0.53,4.8,0,8.8,2.428,2.6,8.0,0,0,36.4,0.553,3.8,0,7.8,9.076,3.6,6.4,0,0,41.4
0,9,2,3,0.539,1.8,0,6.4,5.351999999999999,3.2,7.8,1,1,38.4,0.65,2.0,0,9.8,4.526000000000001,3.0,7.8,5,0,37.8
3,9,1,4,0.692,4.2,0,7.4,3.0,6.0,7.6,1,0,39.4,0.652,5.2,0,5.8,4.07,3.0,7.0,2,1,36.4
2,5,2,3,0.745,3.6,0,5.2,4.800000000000001,3.8,7.2,4,0,41.2,0.97,3.0,0,5.6,5.502,3.6,3.8,2,0,40.2
2,8,2,3,0.728,4.0,0,4.4,3.2,4.4,7.8,3,3,38.0,1.099,6.0,0,6.2,6.376,4.2,4.6,1,0,37.6
9,8,4,1,0.865,2.4,0,7.8,2.2,3.2,6.4,1,0,38.2,0.641,4.4,1,6.8,3.778,3.8,9.4,1,0,35.0
4,1,3,2,0.559,2.8,0,7.6,3.2760000000000007,4.0,9.4,6,1,39.2,0.908,2.4,1,9.0,5.656,3.8,5.4,2,0,38.6
3,0,2,3,0.695,5.0,0,7.0,2.926,3.8,5.6,1,1,38.0,0.562,5.8,0,6.2,5.46,5.8,6.4,3,0,41.2
2,5,3,2,0.576,3.8,0,7.0,2.4760000000000013,3.4,7.6,4,0,34.2,0.629,5.2,0,7.4,2.816,3.8,7.6,3,0,38.4
2,5,3,2,0.808,4.2,0,7.0,2.276000000000001,3.2,7.8,0,0,33.6,0.619,4.4,0,7.2,2.816,4.2,7.6,2,0,39.0
7,8,3,2,0.859,5.0,0,8.4,3.376,2.6,6.8,3,0,38.8,0.894,2.8,0,5.6,4.244,5.2,6.2,3,3,40.8
7,6,2,3,0.769,1.6,0,7.8,2.2,1.4,6.4,1,1,36.0,1.205,4.0,1,6.2,4.2,3.0,8.4,1,0,39.6
5,6,3,2,0.559,3.2,1,5.0,5.0520000000000005,4.2,4.4,0,0,40.4,0.785,4.2,1,10.0,5.146,3.6,5.8,0,0,40.0
6,4,1,4,0.88,3.2,1,8.0,6.076,4.0,5.0,1,0,38.8,0.669,5.2,0,6.4,5.076,3.2,5.8,2,1,37.4
7,3,3,2,0.881,4.2,1,6.2,1.4,2.4,7.6,2,0,34.8,0.619,6.8,0,6.0,4.3,2.6,8.0,6,5,36.4
5,8,0,5,0.862,3.2,3,11.4,6.0,3.8,9.8,2,0,41.6,0.493,5.6,1,5.6,2.6,3.2,10.0,7,2,36.4
3,1,2,3,0.622,3.0,0,8.0,6.2,5.6,7.0,0,0,44.2,0.819,3.8,1,7.4,6.624,2.6,6.4,3,0,40.2
1,0,4,1,0.373,2.6,0,5.6,3.526,3.4,7.8,7,2,39.0,0.729,5.4,1,6.8,3.6,3.4,6.4,1,0,37.6
2,9,5,0,0.419,3.8,1,6.0,7.552,3.6,5.6,0,0,41.6,0.349,2.6,0,8.4,5.618,2.0,6.2,2,0,37.8
7,8,1,4,1.128,4.6,0,6.6,7.6,4.0,6.4,1,0,42.8,0.587,5.4,0,4.6,5.2,5.6,6.4,6,3,42.2
6,7,3,2,0.432,4.0,0,7.4,6.282,3.4,8.6,2,0,42.6,0.747,2.8,0,7.2,5.468,2.0,7.2,2,0,40.6
0,2,4,1,1.067,5.4,0,5.0,6.4,4.8,7.4,2,0,42.4,0.842,6.8,1,9.2,5.850000000000001,3.4,7.6,5,2,38.0
1,7,2,3,1.222,2.0,1,5.0,2.4,2.8,4.6,8,1,36.4,0.724,3.6,0,6.4,2.798,2.2,10.0,0,0,38.6
3,6,5,0,1.064,3.0,0,7.8,3.576,2.8,5.2,3,0,37.0,0.368,3.4,0,8.4,3.614,4.0,8.2,0,0,37.0
5,4,4,1,0.712,2.6,0,8.8,4.151999999999999,3.4,5.2,3,0,38.6,1.003,2.0,0,6.8,6.779999999999999,3.8,7.2,1,0,42.6
2,9,2,3,0.875,2.8,0,8.8,3.62,2.8,9.2,0,0,42.6,0.642,2.8,1,8.4,1.964,2.2,8.8,2,2,37.6
9,0,2,3,0.728,4.0,0,6.8,3.4,3.4,8.8,0,0,38.0,0.703,1.0,1,4.8,2.2,2.0,11.4,4,3,36.4
1,6,2,3,0.889,3.0,1,9.6,4.836,2.6,7.6,2,0,38.4,0.635,5.2,0,8.0,5.296,3.4,8.0,2,2,39.0
1,0,0,5,0.845,6.0,0,5.6,4.318,4.6,8.0,3,0,41.0,0.649,5.0,0,7.0,4.66,5.2,6.6,2,0,41.8
2,6,4,1,0.516,2.2,0,9.2,2.998,3.4,6.2,3,2,38.0,0.63,3.0,1,10.0,4.732,4.4,6.2,2,1,37.2
8,4,3,2,0.483,3.4,0,5.8,1.6,3.0,9.2,0,0,35.2,0.678,2.0,0,7.4,7.725999999999999,3.4,7.8,1,0,42.4
2,3,1,4,0.436,3.0,0,6.2,3.926,4.0,5.0,0,0,39.2,0.718,3.0,2,7.6,1.86,2.2,6.6,2,0,38.8
7,4,4,1,0.869,3.0,0,6.8,3.8,2.6,7.8,0,0,38.0,0.382,3.4,0,8.8,6.926,5.8,5.6,1,1,42.2
6,9,1,3,0.606,3.2,2,8.0,6.976000000000001,6.0,5.2,2,2,43.8,0.689,5.8,2,7.2,5.226000000000001,6.2,7.2,1,0,40.0
7,8,2,3,0.833,3.4,0,7.2,2.076,1.2,8.0,5,2,36.4,0.763,6.2,1,7.2,1.8,2.2,7.6,0,0,33.2
7,9,4,1,0.724,5.4,0,7.6,4.651999999999999,2.4,7.0,0,0,37.8,0.339,3.8,0,7.4,3.694,3.8,5.2,0,0,37.6
2,1,4,1,0.878,4.0,0,7.6,4.728,3.0,7.6,0,0,37.2,0.718,2.8,0,4.2,2.602,3.2,9.0,4,2,37.0
2,3,2,3,0.828,4.2,0,6.8,2.726,2.6,6.0,2,0,36.8,0.864,2.6,1,6.6,2.528,2.4,5.6,1,0,36.8
8,3,4,1,0.925,2.0,0,7.4,1.926,1.8,6.2,0,0,34.0,0.357,4.0,1,6.8,6.226,4.4,6.4,3,3,41.2
0,5,2,3,0.482,5.0,1,6.4,5.4,3.8,5.4,2,1,40.8,1.079,2.6,1,4.6,2.658,3.8,7.4,0,0,33.4
6,2,1,4,0.776,4.8,0,10.8,6.226,4.4,8.4,1,0,37.2,0.782,3.8,1,6.2,5.0,2.0,6.6,3,0,39.4
2,6,4,1,0.957,2.2,0,5.6,3.326,2.6,7.0,5,0,37.8,0.61,5.2,0,10.0,4.401999999999999,3.2,6.4,1,1,36.4
0,1,2,3,0.683,4.2,0,5.6,4.14,3.4,7.0,3,3,39.4,0.403,3.2,0,6.6,5.226000000000001,3.6,5.2,3,3,41.4
9,7,2,3,0.567,4.0,0,6.0,3.0,3.8,7.8,0,0,39.6,0.975,3.4,0,7.2,4.6,3.6,7.6,2,0,39.8
3,6,2,3,0.633,5.2,0,6.2,7.4,5.2,5.0,2,0,41.2,1.122,4.6,0,11.0,6.0520000000000005,4.2,8.4,3,1,38.2
5,1,4,1,1.115,6.0,0,9.2,3.402,2.8,5.2,3,0,38.6,0.75,2.4,1,7.4,3.976,3.6,7.6,4,1,37.2
8,0,1,4,0.497,4.8,1,7.4,3.4260000000000006,4.2,8.6,0,0,38.4,0.588,2.4,0,5.6,2.85,3.0,7.8,1,1,40.2
8,1,4,1,0.692,5.6,0,5.2,2.8,4.6,5.8,3,3,39.8,0.651,4.6,0,5.8,5.252000000000001,4.6,4.2,1,0,37.8
6,2,2,3,0.583,2.8,0,8.4,4.151999999999999,4.0,4.4,2,2,38.6,0.775,3.2,0,4.8,4.276,4.2,6.6,0,0,39.8
9,3,5,0,1.069,3.2,1,5.8,4.0,3.0,7.0,4,1,37.0,0.586,3.2,0,9.4,1.1,4.4,6.8,8,3,37.6
5,7,3,2,0.583,4.8,1,6.8,3.122,3.8,7.6,0,0,39.8,0.965,3.8,0,6.6,3.158,3.2,6.2,0,0,39.2
3,8,3,2,0.494,4.0,0,9.0,4.326,4.4,8.8,0,0,40.0,0.9,5.0,1,6.6,3.626,3.0,8.0,0,0,36.6
1,5,1,1,1.05,6.6,0,7.2,3.696,4.2,8.8,3,0,42.6,0.766,4.6,0,9.4,6.725999999999999,5.8,9.4,2,2,43.8
9,2,3,2,0.757,4.4,1,6.8,5.226,3.0,9.0,3,0,40.6,0.396,3.0,1,5.4,6.0520000000000005,4.2,4.8,0,0,38.6
8,6,4,1,0.465,4.2,0,7.6,1.6,2.4,7.6,0,0,33.4,0.278,2.6,0,6.8,3.896,4.0,6.6,4,0,40.8
6,7,1,4,0.689,4.0,0,7.2,6.1,2.4,5.0,0,0,38.8,0.525,2.4,0,6.8,2.85,2.4,8.8,2,0,35.6
4,0,1,4,0.686,3.4,0,4.4,2.8,3.6,8.2,6,1,37.4,1.057,4.2,0,7.6,2.926,3.2,5.4,5,1,38.6
6,1,0,5,0.847,2.8,0,10.2,4.851999999999999,3.2,9.4,5,1,40.6,0.529,1.8,3,7.8,5.23,4.0,7.4,0,0,42.6
8,6,5,0,1.169,5.2,0,6.2,3.2,3.6,7.8,2,0,37.0,0.907,2.6,0,8.6,7.552,4.0,5.0,1,1,41.4
4,6,0,2,0.703,3.4,0,7.6,5.776,4.6,7.8,2,2,39.2,0.709,5.8,0,9.6,3.7,4.2,6.6,0,0,37.6
3,7,2,3,0.653,3.8,0,6.6,5.552,3.2,6.6,0,0,37.6,0.592,2.6,0,5.8,4.2,2.6,8.8,1,0,36.8
0,2,4,1,0.464,4.4,0,8.8,3.576,4.8,7.6,0,0,38.6,0.376,4.2,2,6.4,3.450000000000001,3.0,9.2,0,0,35.4
0,3,5,0,0.833,2.8,0,5.4,1.0,2.0,12.6,6,4,36.0,0.931,3.4,0,10.8,3.902,1.8,6.6,1,0,33.6
2,8,1,4,0.836,4.2,0,8.6,5.402000000000001,3.0,7.2,8,4,38.0,0.688,3.4,0,8.0,3.252,3.8,7.0,0,0,36.6
4,6,4,1,0.41,3.2,0,4.8,7.0,6.0,8.0,0,0,42.8,0.36,4.0,0,7.8,4.076,3.8,6.6,0,0,39.4
5,6,4,1,0.469,3.8,0,6.6,4.676,5.8,8.4,4,2,40.4,1.003,2.8,2,8.2,5.234,5.4,5.8,1,0,41.0
5,3,3,2,0.788,2.6,1,7.4,5.2,4.4,7.0,0,0,39.6,0.616,6.0,0,8.2,2.368,3.8,7.8,2,0,35.0
8,1,0,0,0.634,3.6,0,7.4,3.8,2.2,6.2,3,0,35.8,0.552,4.6,2,8.6,3.876,4.2,7.2,3,0,39.6
8,6,5,0,0.883,3.0,1,6.2,1.77,1.8,9.6,0,0,38.2,0.733,2.2,0,10.2,4.8340000000000005,2.8,6.4,3,0,39.0
3,6,4,1,0.74,4.2,0,9.0,5.376,2.8,8.2,3,3,38.8,0.657,2.2,1,9.4,5.336,3.6,7.4,0,0,38.2
2,8,2,3,0.463,3.2,0,9.4,4.8,2.4,7.0,0,0,39.2,0.941,4.0,0,6.2,2.452,3.0,7.4,0,0,35.8
2,5,1,4,0.48,3.2,0,6.4,4.426,3.4,6.6,5,1,38.2,0.478,3.4,1,7.8,3.378,4.2,8.0,0,0,40.2
6,0,1,4,0.8,3.6,1,8.8,5.33,4.0,6.0,2,0,41.6,0.581,4.0,1,5.2,3.84,3.6,7.6,3,0,39.2
7,8,0,0,0.414,3.0,0,6.0,2.0,5.0,10.0,1,1,38.0,0.361,5.0,0,9.0,1.0,4.0,10.0,1,0,35.0
6,3,2,3,0.475,5.0,0,7.0,4.0760000000000005,3.2,7.6,2,2,37.4,1.059,2.4,1,8.8,4.4,2.0,6.4,0,0,38.8
6,8,2,3,0.849,5.4,0,7.0,5.602,4.2,7.6,4,0,38.0,0.868,5.8,1,7.0,7.45,6.8,7.8,5,2,43.6
3,6,2,3,0.454,3.4,0,8.2,3.0,2.2,7.8,6,2,37.8,0.872,1.8,1,8.8,3.932,3.0,9.0,0,0,39.6
1,5,2,3,0.313,2.0,0,6.6,5.882,4.2,4.8,2,1,42.4,0.29,6.2,0,7.2,3.68,3.2,6.6,0,0,39.6
7,3,2,3,0.649,4.8,1,8.6,3.702,2.0,8.6,2,0,36.4,0.861,2.6,0,7.0,4.0,4.0,7.4,1,1,38.2
9,4,2,3,0.668,2.4,0,9.4,4.5200000000000005,3.8,7.8,0,0,41.2,0.403,2.8,0,7.4,2.572,4.2,8.8,3,2,38.0
4,1,3,2,0.514,2.8,0,5.4,4.502000000000001,3.4,6.0,0,0,37.8,0.497,2.4,0,5.6,2.476,2.4,7.6,0,0,36.4
1,8,4,1,0.637,2.4,0,8.0,4.926,5.0,6.6,4,0,41.0,1.002,6.0,0,6.4,4.576,2.6,7.6,1,0,37.0
9,5,4,1,0.49,4.2,1,7.8,9.382,4.0,4.6,4,0,38.6,0.611,3.4,0,6.6,7.275999999999999,4.4,8.8,1,0,42.2
4,9,1,4,1.078,3.2,1,8.8,8.102,3.6,6.6,4,0,39.4,0.668,3.4,1,6.8,8.25,4.2,8.8,7,3,41.8
5,8,0,5,0.828,3.0,1,8.0,6.8,3.6,8.0,5,0,38.6,0.846,2.8,1,7.2,4.4,3.4,7.8,2,1,40.2
3,4,3,2,0.254,2.6,0,5.8,6.7,4.0,5.2,0,0,41.4,0.565,2.4,1,8.2,7.8,4.4,6.8,3,0,45.0
8,5,2,3,0.264,2.6,0,7.0,1.8,4.6,8.0,0,0,37.4,1.057,4.4,1,7.4,6.076,3.8,5.6,0,0,37.2
9,6,0,0,0.915,3.0,0,8.0,3.0,2.2,6.8,0,0,35.6,0.551,2.4,0,10.0,5.2,6.0,6.4,6,4,39.6
4,0,1,4,0.675,2.0,0,7.6,4.6,4.4,8.8,5,2,39.0,1.169,4.6,4,6.2,3.4519999999999995,2.8,8.0,5,1,37.6
7,4,5,0,0.609,3.0,1,5.8,5.55,3.2,6.8,0,0,37.2,0.532,2.2,0,9.2,3.5700000000000003,2.6,9.2,0,0,42.4
1,7,2,3,0.448,3.2,0,7.0,3.276,3.6,9.6,0,0,38.2,0.448,3.8,0,6.8,1.95,2.2,4.6,0,0,36.2
0,7,2,3,0.728,2.8,1,7.2,3.4,2.6,8.6,0,0,37.8,0.649,4.8,0,8.0,3.026,2.4,8.6,5,2,35.8
3,5,1,4,0.674,3.8,0,8.0,6.314,3.4,8.2,3,1,41.0,0.713,4.2,0,5.8,5.0760000000000005,3.0,6.8,2,1,40.0
4,1,2,3,0.812,3.4,0,9.0,3.026,2.2,7.6,2,1,35.2,0.703,1.8,2,7.4,5.3,5.4,7.0,3,2,43.2
4,1,2,3,0.561,3.4,0,8.0,2.326,2.6,8.4,4,0,36.6,0.653,4.6,1,8.0,4.3,6.2,9.0,5,5,40.2
7,2,3,2,0.795,1.6,0,8.4,3.4,3.2,6.8,1,0,37.6,0.658,3.8,0,4.2,4.6000000000000005,2.0,6.4,4,2,40.2
6,4,2,3,0.388,2.2,0,8.4,10.75,6.0,7.2,0,0,42.4,0.586,3.6,0,7.4,4.382,2.2,8.8,3,0,40.4
7,2,3,2,0.956,4.8,0,5.2,4.026,4.2,7.4,0,0,36.2,0.482,5.0,1,7.2,4.276,2.6,7.4,4,0,36.0
2,7,1,4,0.714,1.8,0,9.4,3.116000000000001,3.6,6.6,3,3,38.4,0.744,3.4,0,6.8,2.2,1.4,7.4,1,0,36.4
5,2,3,2,0.936,3.4,1,6.4,1.8,4.0,9.6,2,0,35.8,0.653,3.2,1,7.8,1.8000000000000014,2.0,5.4,1,1,36.6
0,9,0,0,0.757,4.5,0,7.0,3.63,4.0,7.75,4,3,41.0,1.021,4.5,2,8.5,6.0,6.5,8.0,2,1,44.75
3,8,2,3,0.417,4.2,2,7.8,2.74,2.6,6.0,2,1,38.6,0.454,3.6,0,8.2,2.3,3.6,8.0,3,0,37.8
0,4,0,0,0.192,3.8,0,7.0,6.55,4.6,6.4,6,4,44.2,0.828,7.0,1,8.0,4.94,5.8,10.2,0,0,41.6
8,2,2,3,0.823,4.0,0,8.0,3.7,4.2,7.8,0,0,37.2,0.103,2.8,1,11.0,3.702000000000001,4.0,6.8,3,0,40.4
1,9,4,1,1.183,2.6,4,5.2,2.4,3.0,8.0,2,0,36.4,0.577,2.2,0,7.2,3.6,2.4,10.4,0,0,38.4
8,2,2,3,0.384,3.0,0,6.4,2.95,4.4,7.6,0,0,36.2,0.404,5.0,1,5.4,3.1000000000000014,3.0,7.0,2,1,36.8
6,9,3,2,0.506,3.8,0,12.4,4.2,3.4,7.8,1,0,39.2,0.817,3.6,0,6.0,2.876,4.4,9.2,1,1,37.4
4,0,1,4,0.983,6.2,0,7.4,4.616,2.8,7.2,1,0,40.4,0.6,5.4,0,6.6,4.254,3.2,7.0,2,1,40.4
0,6,3,2,0.755,2.6,0,6.6,7.0,3.4,5.2,0,0,40.8,0.268,2.2,2,7.4,4.5,3.4,8.2,0,0,41.0
0,1,4,1,0.425,3.6,0,8.2,4.65,2.6,4.6,2,1,37.2,0.728,2.2,3,5.0,1.2,2.8,7.8,2,0,36.8
4,2,2,3,0.725,3.0,0,6.4,5.378,3.4,4.2,3,1,36.8,0.788,3.2,1,5.2,5.010000000000001,2.6,5.8,0,0,40.4
5,0,3,2,1.007,2.6,0,8.2,5.776,5.4,5.6,2,1,36.6,0.619,6.0,0,7.4,4.676,3.4,9.2,2,0,37.4
3,2,4,1,0.591,4.2,0,6.4,2.8,2.8,7.4,2,0,38.2,0.664,3.8,0,7.4,4.166,4.2,5.8,2,0,37.6
3,7,2,3,0.95,2.4,2,6.2,4.126,4.0,7.6,1,0,37.2,0.65,2.2,0,8.4,3.76,2.0,7.8,3,1,38.0
0,6,2,3,0.487,4.2,0,8.0,3.9,5.0,7.4,0,0,40.6,0.321,5.2,0,9.4,3.66,4.2,6.6,2,0,41.2
6,2,1,4,0.85,3.4,1,6.0,5.126,2.4,8.6,0,0,39.4,0.687,3.8,0,7.2,7.900000000000001,5.2,5.4,5,2,42.6
0,8,3,1,0.75,4.4,0,5.0,8.35,6.0,5.8,2,0,45.0,0.562,6.2,0,5.4,3.376,2.6,7.0,0,0,36.6
2,3,1,4,0.657,2.4,0,7.8,4.236000000000001,3.2,5.8,1,0,41.0,0.666,4.2,0,6.4,3.818,4.2,8.6,0,0,40.0
8,3,4,1,0.581,4.8,1,8.0,1.908,1.6,8.0,0,0,34.6,0.729,2.6,0,7.4,5.651999999999999,3.2,5.4,3,1,35.0
2,9,3,2,0.849,5.6,0,6.8,3.8000000000000016,3.6,7.4,0,0,39.2,0.557,4.0,1,9.8,5.601999999999999,6.0,8.0,4,1,39.8
4,1,2,3,0.771,2.8,0,8.0,3.4760000000000004,3.6,9.6,3,0,38.6,0.451,1.8,1,9.0,6.0600000000000005,4.2,6.2,0,0,39.4
3,8,1,4,0.655,1.8,2,6.6,4.326,3.6,6.8,1,0,40.0,1.072,2.6,1,7.6,1.6,4.6,8.0,0,0,36.6
7,4,3,2,0.388,2.4,0,6.8,6.4,3.0,5.2,0,0,40.6,0.955,2.8,2,4.8,4.4,3.4,8.2,0,0,38.8
9,4,2,3,1.196,3.6,2,7.8,3.79,3.8,7.0,0,0,39.6,0.574,2.8,0,8.0,7.176,5.2,4.6,0,0,42.4
4,5,1,4,0.64,2.0,3,5.4,4.982,4.4,6.6,2,1,40.4,0.591,2.6,0,6.0,3.278,3.0,7.2,5,0,35.6
6,4,1,4,0.968,3.2,1,8.4,7.425999999999999,4.6,4.6,3,0,39.8,0.282,5.0,1,7.2,3.726,2.8,7.0,0,0,35.6
3,7,1,3,0.674,5.6,2,8.6,6.1,4.6,7.4,1,0,40.0,0.61,5.2,0,9.4,4.35,3.4,7.6,1,1,38.4
3,2,0,5,0.373,3.2,2,9.8,4.384,3.8,7.2,2,0,39.2,0.442,4.6,1,8.4,4.966000000000001,3.2,7.8,2,0,38.8
9,0,2,3,1.434,2.0,1,6.2,2.618,2.6,8.2,3,0,39.4,0.869,2.0,1,6.6,3.976,2.8,4.8,3,1,35.8
3,8,3,2,0.765,5.2,0,8.0,3.14,3.8,5.8,0,0,38.8,0.507,3.4,0,5.6,2.96,2.2,8.2,0,0,37.8
4,8,0,5,0.846,3.4,4,7.8,7.775999999999999,5.6,6.4,2,0,41.6,0.757,5.8,1,6.6,5.6,4.2,7.0,3,2,43.2
3,9,3,1,1.102,5.2,1,6.4,1.2,2.8,7.6,0,0,36.8,0.902,4.2,0,5.6,2.594,3.0,7.2,0,0,36.2
4,9,2,3,0.259,2.4,2,7.6,5.8,3.6,6.4,7,6,41.2,1.056,3.4,2,6.8,4.35,4.8,9.2,0,0,40.0
5,1,3,2,0.764,3.2,1,8.8,6.176,4.4,7.2,2,0,39.0,0.766,4.0,1,6.8,3.15,3.4,7.8,4,1,37.2
6,7,2,3,0.846,3.0,1,8.8,4.651999999999999,4.4,8.0,1,0,37.2,0.389,3.6,0,9.4,4.2,1.2,8.0,1,1,37.0
3,9,4,1,0.749,3.0,0,9.4,3.726,4.2,3.6,3,2,39.0,0.825,3.6,3,6.2,5.7,6.0,8.0,3,2,39.0
6,4,3,1,1.172,3.6,0,10.0,4.5520000000000005,5.0,6.8,2,1,40.4,0.469,4.6,1,8.0,6.0,5.4,9.4,1,0,41.6
9,3,2,3,1.024,4.4,0,8.8,3.626,3.8,7.6,5,2,36.6,1.107,4.6,1,7.4,4.326,3.6,6.6,0,0,37.0
1,3,4,1,0.315,2.4,0,6.6,6.75,4.0,7.4,5,1,37.8,0.804,3.4,0,9.8,7.512,5.0,5.2,0,0,41.2
4,7,2,3,0.757,3.4,0,7.6,4.779999999999999,3.6,8.6,0,0,37.4,0.485,3.2,0,6.4,2.054,1.8,8.4,0,0,38.4
1,8,1,4,0.413,1.8,0,7.6,4.8,6.0,7.2,3,1,42.0,1.01,4.6,1,6.2,5.6,2.2,9.2,0,0,39.8
0,5,3,2,0.681,4.0,0,8.0,5.076,2.6,6.4,3,3,37.4,0.912,4.8,0,8.2,2.462,3.2,11.0,1,0,40.4
6,7,2,3,0.581,3.4,0,8.6,3.02,2.4,9.8,1,0,33.0,0.259,4.0,0,7.2,4.2,3.0,7.8,0,0,37.6
0,1,3,2,0.81,2.2,0,6.8,2.696,4.0,7.6,3,3,35.4,1.106,5.2,1,7.0,4.726,3.8,8.4,5,2,35.4
7,2,3,2,0.885,3.6,0,7.8,2.8,1.8,7.8,0,0,36.2,0.573,2.8,0,7.4,8.459999999999999,5.2,8.4,5,0,44.8
8,1,3,2,1.249,4.2,4,7.2,4.95,3.2,5.4,0,0,40.0,0.942,2.6,1,9.0,4.018,5.6,8.0,9,7,38.0
7,6,2,3,0.757,3.4,0,7.2,4.276000000000001,3.2,7.6,0,0,36.8,0.34,2.2,0,6.8,4.1,4.0,8.2,0,0,37.0
9,1,3,2,0.593,3.0,0,6.4,5.126,4.4,6.2,1,0,35.4,0.523,2.2,0,9.4,7.802000000000001,4.0,4.8,1,1,40.2
